patient,t_day,genus,phi_median,phi_q05,phi_q95
L,20.624900026659557,Veillonella,0.07656981466671268,0.07287349732812376,0.08353506426976401
L,20.624900026659557,Fusobacterium,0.060893840987396655,0.05738094024251571,0.06613927240983815
L,20.624900026659557,Porphyromonas,0.06537265775533888,0.06248131712178252,0.06920046223615982
L,20.627699280191948,Streptococcus,0.7176192193346329,0.6900005196341314,0.7323033912743425
L,20.627699280191948,Actinomyces,0.07923314029277542,0.07364241979074311,0.09130453219450367
L,20.627699280191948,Veillonella,0.07657938557679747,0.07288279758661273,0.08354500315875192
L,20.627699280191948,Fusobacterium,0.06090129708053943,0.05738823232521842,0.06614689486049362
L,20.627699280191948,Porphyromonas,0.06538027697032056,0.06248885084711282,0.06920840957119169
L,20.63049853372434,Streptococcus,0.7175842071022822,0.6899638479409662,0.7322693935481247
L,20.63049853372434,Actinomyces,0.07924334541745376,0.07365211910095286,0.0913157333544646
L,20.63049853372434,Veillonella,0.07658895366371615,0.07289209510473356,0.08355493904175856
L,20.63049853372434,Fusobacterium,0.06090875092942329,0.05739552224088815,0.0661545149580086
L,20.63049853372434,Porphyromonas,0.06538789376756843,0.062496382199556444,0.0692163544085429
L,20.63329778725673,Streptococcus,0.7175492053059365,0.6899271873448184,0.7322354060079066
L,20.63329778725673,Actinomyces,0.07925354759330944,0.07366181564402688,0.09132693125361242
L,20.63329778725673,Veillonella,0.0765985189295155,0.07290138988447545,0.08356487192096396
L,20.63329778725673,Fusobacterium,0.060916202535698766,0.0574028099911201,0.0661621327041141
L,20.63329778725673,Porphyromonas,0.06539550814886663,0.06250391118086775,0.06922429675004568
L,20.63609704078912,Streptococcus,0.7175142139379844,0.689890537837606,0.7322014286462339
L,20.63609704078912,Actinomyces,0.07926374682247603,0.07367150942196664,0.09133812589430654
L,20.63609704078912,Veillonella,0.07660808137623984,0.0729106819278253,0.08357480179854557
L,20.63609704078912,Fusobacterium,0.060923651901014376,0.05741009557750771,0.06616974810053909
L,20.63609704078912,Porphyromonas,0.06540312011599725,0.06251143779279905,0.06923223659753014
L,20.638896294321512,Streptococcus,0.7174792329908246,0.6898538994112567,0.7321674614556593
L,20.638896294321512,Actinomyces,0.07927394310708447,0.07368120043677123,0.09134931727890361
L,20.638896294321512,Veillonella,0.07661764100593124,0.07291997123676776,0.08358472867667818
L,20.638896294321512,Fusobacterium,0.060931099027016725,0.05741737900164247,0.06617736114901054
L,20.638896294321512,Porphyromonas,0.06541072967074028,0.06251896203710051,0.0692401739528242
L,20.641695547853903,Streptococcus,0.7174442624568633,0.6898172720577077,0.7321335044287457
L,20.641695547853903,Actinomyces,0.07928413644926334,0.07369088869043755,0.0913605054097576
L,20.641695547853903,Veillonella,0.07662719782062927,0.07292925781328513,0.08359465255753439
L,20.641695547853903,Fusobacterium,0.06093854391535061,0.05742466026511405,0.06618497185125344
L,20.641695547853903,Porphyromonas,0.0654183368148737,0.06252648391552033,0.06924810881775378
L,20.644494801386294,Streptococcus,0.7174093023285156,0.6897806557689053,0.7320995575580638
L,20.644494801386294,Actinomyces,0.07929432685113869,0.07370057418496,0.09137169028921972
L,20.644494801386294,Veillonella,0.07663675182237126,0.07293854165935738,0.08360457344328397
L,20.644494801386294,Fusobacterium,0.06094598656765878,0.05743193936951024,0.06619258020899074
L,20.644494801386294,Porphyromonas,0.06542594155017337,0.06253400342980467,0.0692560411941426
L,20.64729405491869,Streptococcus,0.7173743525982064,0.6897440505368054,0.7320656208361934
L,20.64729405491869,Actinomyces,0.0793045143148341,0.07371025692233081,0.09138287191963866
L,20.64729405491869,Veillonella,0.07664630301319217,0.07294782277696224,0.08361449133609436
L,20.64729405491869,Fusobacterium,0.06095342698558215,0.05743921631641699,0.0662001862239435
L,20.64729405491869,Porphyromonas,0.06543354387841306,0.06254152058169762,0.06926397108381233
L,20.65009330845108,Streptococcus,0.7173394132583683,0.6897074563533726,0.7320316942557225
L,20.65009330845108,Actinomyces,0.07931469884247075,0.07371993690453982,0.09139405030336015
L,20.65009330845108,Veillonella,0.07665585139512453,0.07295710116807515,0.08362440623813051
L,20.65009330845108,Fusobacterium,0.060960865170759757,0.057446491107418424,0.06620778989783067
L,20.65009330845108,Porphyromonas,0.06544114380136462,0.06254903537294122,0.06927189848858248
L,20.65289256198347,Streptococcus,0.7173044843014433,0.6896708732105811,0.7319977778092481
L,20.65289256198347,Actinomyces,0.07932488043616731,0.07372961413357461,0.09140522544272738
L,20.65289256198347,Veillonella,0.07666539697019861,0.0729663768346692,0.08363431815155487
L,20.65289256198347,Fusobacterium,0.06096830112482866,0.05745376374409683,0.06621539123236926
L,20.65289256198347,Porphyromonas,0.06544874132079767,0.06255654780527549,0.0692798234102705
L,20.655691815515862,Streptococcus,0.7172695657198818,0.6896343011004142,0.7319638714893756
L,20.655691815515862,Actinomyces,0.07933505909804009,0.07373928861142044,0.09141639734008081
L,20.655691815515862,Veillonella,0.07667493974044232,0.07297564977871523,0.08364422707852731
L,20.655691815515862,Fusobacterium,0.06097573484942406,0.057461034228032566,0.06622299022927434
L,20.655691815515862,Porphyromonas,0.06545633643847988,0.06256405788043852,0.0692877458506917
L,20.658491069048253,Streptococcus,0.7172346575061432,0.689597740014865,0.7319299752887192
L,20.658491069048253,Actinomyces,0.0793452348302028,0.07374896034006027,0.09142756599775817
L,20.658491069048253,Veillonella,0.07668447970788107,0.07298492000218183,0.08365413302120533
L,20.658491069048253,Fusobacterium,0.06098316634617927,0.05746830256080425,0.06623058689025893
L,20.658491069048253,Porphyromonas,0.06546392915617683,0.06257156560016623,0.0692956658116594
L,20.661290322580644,Streptococcus,0.7171997596526956,0.6895611899459348,0.7318960891999011
L,20.661290322580644,Actinomyces,0.07935540763476684,0.07375862932147477,0.09143873141809455
L,20.661290322580644,Veillonella,0.07669401687453825,0.07299418750703528,0.08366403598174385
L,20.661290322580644,Fusobacterium,0.06099059561672571,0.057475568743988605,0.0662381812170341
L,20.661290322580644,Porphyromonas,0.0654715194756521,0.0625790709661926,0.06930358329498469
L,20.664089576113035,Streptococcus,0.7171648721520155,0.6895246508856351,0.7318622132155533
L,20.664089576113035,Actinomyces,0.07936557751384113,0.07376829555764228,0.09144989360342239
L,20.664089576113035,Veillonella,0.07670355124243461,0.0730034522952396,0.08367393596229541
L,20.664089576113035,Fusobacterium,0.060998022662692844,0.057482832779160505,0.06624577321130899
L,20.664089576113035,Porphyromonas,0.06547910739866716,0.0625865739802496,0.06931149830247658
L,20.666888829645426,Streptococcus,0.7171299949965884,0.6894881228259861,0.7318283473283149
L,20.666888829645426,Actinomyces,0.07937574446953215,0.07377795905053894,0.09146105255607134
L,20.666888829645426,Veillonella,0.07671308281358874,0.07301271436875648,0.08368383296501002
L,20.666888829645426,Fusobacterium,0.061005447485708325,0.05749009466789306,0.06625336287479072
L,20.666888829645426,Porphyromonas,0.06548669292698149,0.06259407464406708,0.06931941083594215
L,20.669688083177817,Streptococcus,0.7170951281789084,0.689451605759017,0.7317944915308346
L,20.669688083177817,Actinomyces,0.079385908503944,0.07378761980213852,0.09147220827836848
L,20.669688083177817,Veillonella,0.07672261159001686,0.07302197372954541,0.08369372699203526
L,20.669688083177817,Fusobacterium,0.061012870087397905,0.05749735441175749,0.06626095020918442
L,20.669688083177817,Porphyromonas,0.06549427606235253,0.06260157295937305,0.06932732089718624
